Series;Episode;Character;Phrase
4;24;Priya; Oh, God, I feel ridiculous in this dress.
4;24;Leonard; You look beautiful, Lieutenant Uhura. Now prepare for inspection.
4;24;Priya; Shh, my brother’s going to hear you.
4;24;Leonard; Relax, he’s got headphones on. And we’re ten miles above Earth in a starship.
4;24;Raj; Really, ten miles? You’re orbiting inside the atmosphere? Moron.
4;24;Priya; I can’t believe I’m wearing my brother’s Halloween costume.
4;24;Leonard; I can’t believe you think he only wears it on Halloween. Open the landing bay doors, shuttle craft approaching.
4;24;Raj; Okay, gotta go.
4;24;Scene; Howard’s house.
4;24;Howard; Hey, what’s up?
4;24;Mrs Wolowitz; Is that my future daughter-in-law, the doctor?
4;24;Howard; No, Ma! It’s Raj!
4;24;Mrs Wolowitz; He’s a doctor too, right?
4;24;Howard; Yes!
4;24;Mrs Wolowitz; Like Leonard and the skinny weirdo!
4;24;Howard; Sheldon, yes! Everybody’s a doctor but me!
4;24;Mrs Wolowitz; Well, whose fault is that?
4;24;Howard; What’s up?
4;24;Raj; Leonard’s putting disgusting memories in my memory foam mattress. Can I stay here tonight?
4;24;Howard; Sure, but I’m going out with Bernadette. It’ll just be you and my mother.
4;24;Raj; I guess that’s okay.
4;24;Howard; Ma, can Rajesh sleep over?!
4;24;Mrs Wolowitz; Of course, he and I can play doctor!
4;24;Raj; She’s kidding, right?
4;24;Howard; I don’t know, she’s pretty feisty since they put her on hormone-replacement therapy.
4;24;Mrs Wolowitz; Paging Dr. Cutie Pie!
4;24;Scene; The apartment. Sheldon is talking to Amy on webcam. 
4;24;Sheldon; I must say, Amy, I was very impressed to see that Bernadette got her PhD.
4;24;Amy; It’s indeed admirable. Although, it is microbiology.
4;24;Sheldon; Your doctorate is in neurobiology. I fail to see the distinction.
4;24;Amy; I’ll make it simple for you. I study the brain, the organ responsible for Beethoven’s Fifth Symphony. Bernadette studies yeast, the organism responsible for Michelob Lite. Is there something wrong with your neck?
4;24;Sheldon; It’s a little stiff. What a remarkably fragile structure to support such a valuable payload. Not unlike balancing a Faberge egg on a Pixie Stick.
4;24;Amy; Have you considered massage?
4;24;Sheldon; I’d like to respond to that sarcastically. Yes, I relish the thought of a stranger covering my body with oil and rubbing it.
4;24;Amy; I was proposing you massage your muscles with your own hands.
4;24;Sheldon; Still sounds like a lot of unnecessary touching.
4;24;Amy; Trust me. With your right hand, locate the spot where the scapula meets the acromion process.
4;24;Sheldon; All right.
4;24;Amy; Now push your third finger along the ridge of the shoulder blade, making a small rotation as you do so.
4;24;Sheldon; Rotating.
4;24;Amy; You should feel a small node-like object rolling back and forth along the bone.
4;24;Sheldon; You mean the myofascial point?
4;24;Amy; Obviously. Now bear down on it like the seventh grade noogies we all know too well.
4;24;Sheldon; Oh, dear Lord, yes, yes, oh, yes! Amy, I’ve never been touched like this before! Oh! Oh, my hands are magic!
4;24;Amy; Don’t flatter yourself. Your hands are blunt tools guided by my knowledge of the nervous system. I could just as easily have paralyzed you.
4;24;Sheldon; There’s someone at my door.
4;24;Amy; That doesn’t interest me. Goodbye.
4;24;Raj; Can I sleep here tonight?
4;24;Sheldon; Why?
4;24;Raj; Leonard’s having astronomically inaccurate Star Trek sex with my sister.
4;24;Sheldon; I can see how that would be upsetting. Come in. I’ll get the sheets and blankets for the couch.
4;24;Raj; Oh, don’t bother. I’ll just sleep in Leonard’s room.
4;24;Sheldon; No, I can’t authorize that.
4;24;Raj; Well, he’s in my bed. Why can’t I be in his?
4;24;Sheldon; The Hammurabic Code is an eye for an eye, not a bed for a bed.
4;24;Raj; Come on, dude, I’m exhausted, and Tyra Banks says the most important item in your makeup bag is a good night’s sleep.
4;24;Sheldon; All right. This is a form indemnifying me from your use of Leonard’s bedroom. Sign here, indicating that I tried to stop you and did so using a stern facial expression.
4;24;Raj; Good night, Sheldon.
4;24;Sheldon; Wait. Not yet. We still have to go over safety procedures. Now, the apartment has three emergency exits located here, here, and here. In the event of a power outage, luminous paint will guide you to the nearest exit.
4;24;Raj; You’re kidding.
4;24;Sheldon; I never kid about safety.
4;24;Scene; Leonard’s bedroom. Leonard enters, and accidentally sits on Raj. Both exclaim.
4;24;Leonard; What are you doing here?
4;24;Raj; I was sleeping.
4;24;Leonard; In my bed?
4;24;Raj; Well, I would’ve slept in my own bed, but it was being used to bring shame to my family. And the memory of Gene Roddenberry.
4;24;Leonard; Oh, you heard?
4;24;Raj; Scotty, I need more power.
4;24;Leonard; Sorry. Does Sheldon know you’re sleeping in here?
4;24;Raj; Are you kidding? He made me sign a waiver, participate in an emergency fire drill and take a refresher course in CPR. Thank God he had a dummy.
4;24;Leonard; Oh, yeah. Mouth-to-Mouth Mona. You know, she used to date Howard?
4;24;Raj; Oh, my God, she’s that Mona? Why can’t you and my sister spend your nights here?
4;24;Leonard; We tried. She doesn’t get along with Sheldon.
4;24;Raj; Sheldon doesn’t get along with Sheldon. It’s still no reason for me to have to listen to you arm your photon torpedoes every night.
4;24;Leonard; Okay, well, how about this. Until Priya gets her own place, you stay here and I’ll stay at your apartment.
4;24;Raj; Can I bring girls here?
4;24;Leonard; You? Sure. Bring as many as you want.
4;24;Raj; Okay, deal.
4;24;Leonard; Just not against their will.
4;24;Scene; The cafeteria. 
4;24;Leonard; Do you really think you should be eating that cake?
4;24;Howard; Why?
4;24;Leonard; If you’re gonna be a trophy husband for a rich wife, you might want to watch your waistline.
4;24;Raj; He’s right. A minute on the lips, a lifetime on the hips.
4;24;Howard; Yeah, ha-ha. First of all, I’m not threatened by my fiancée’s success. I’m proud of her. And secondly, I have my own career.
4;24;Leonard; Until you have kids.
4;24;Sheldon; Good news, Raj. I got the blood work back from the lab. You’re okay to stay for a while.
4;24;Raj; When did you take my blood?
4;24;Sheldon; Not important. Your sugar was a little high. I’d follow up with your regular physician. In the meantime, I have some paperwork here for you to go over.
4;24;Raj; What the hell is this?
4;24;Sheldon; Boilerplate stuff. A modified roommate agreement for a temporary house guest. And a living will and durable power of attorney.
4;24;Raj; This says you can make end of life decisions for me.
4;24;Sheldon; As your friend, let’s hope it doesn’t come to that. Please sign.
4;24;Raj; Did you sign this?
4;24;Leonard; There’s a reciprocity clause. You get to pull the plug on him, too.
4;24;Raj; Well, that seems fair.
4;24;Sheldon; Congratulations and welcome temporarily aboard. Here’s your I.D. Card, your key and your lapel pin. Which Leonard was too cool to wear. FYI, part of your responsibilities as roommate pro tem will be to drive me to and from work, the comic book store, the barbershop and the park for one hour every other Sunday for fresh air.
4;24;Leonard; Bring a ball or a Frisbee, you know, something he can chase.
4;24;Sheldon; Also, you’re tasked with bringing home all takeout dinners. Tonight is Thai food. You’ll find the standard order in appendix B or downloadable from my FTP server. If you have any questions, here’s the FAQ sheet, or if you prefer the human touch, I do a live web chat called Apartment Talk on Tuesday nights.
4;24;Leonard; No backsies.
4;24;Scene; The apartment. 
4;24;Raj; Sheldon, dinner!
4;24;Sheldon; What is this?
4;24;Raj; This is the difference between eating and dining.
4;24;Sheldon; Remarkable. I’m just realizing how much Leonard’s been skating by all these years.
4;24;Raj; It’s not a big thing. Just think of me as a brown Martha Stewart.
4;24;Penny; Hey, Sheldon, did you change your Wi-Fi password again?
4;24;Sheldon; Yes, it’s “Penny, get your own Wi-Fi.” No spaces.
4;24;Penny; Thanks. Wow! What’s with the fancy spread?
4;24;Sheldon; My new roommate is bending over backwards to ingratiate himself to me. (Pointing to lapel badge) Uh, nice touch, by the way.
4;24;Penny; What do you mean, new roommate? What happened to Leonard?
4;24;Sheldon; The same thing that happened to Homo Erectus. He was replaced by a superior species.
4;24;Raj; I’m the new Homo in town. That came out wrong.
4;24;Penny; All right, let me try this again. Where’s Leonard?
4;24;Raj; He’s living at my place, so I’m living here.
4;24;Sheldon; You’re living here provisionally. But I must say it’s looking good.
4;24;Penny; Woah, Leonard and Priya are living together? That’s big.
4;24;Sheldon; No. Origami napkin swans, that’s the headline.
4;24;Raj; It’s a good thing.
4;24;Scene; Bernadette’s bedroom. 
4;24;Howard; So do you know what kind of research you’ll be doing at this pharmaceutical company?
4;24;Bernadette; Well, there are a couple of opportunities available, but I volunteered for the premature ejaculation project. I mean, it’s not like either one of us has heart disease. Oh, I almost forgot. I got you a little present.
4;24;Howard; Oh, Bernie, no. You didn’t have to.
4;24;Bernadette; I wanted to. Come on, open it.
4;24;Howard; You bought me a Rolex? How much did this cost?
4;24;Bernadette; Oh, you let me worry about the money. I just want my baby to have pretty things.
4;24;Scene; The apartment.
4;24;Raj; More wine?
4;24;Penny; Oh, no, no, no. I’ve had way too much already.
4;24;Sheldon; Here’s an interesting fact about alcohol.
4;24;Penny; Hit me.
4;24;Sheldon; Man is not the only species that ferments fruit in order to become intoxicated. Can you guess what the other is? Hint, sometimes they pack the alcohol in their trunks.
4;24;Penny; Monkeys.
4;24;Sheldon; When does a monkey have a trunk?
4;24;Penny; When a suitcase just won’t do.
4;24;Sheldon; Mmm, all right. It would appear as if alcohol is playing keep-away with your intelligence. Good night. Please note, it is now past ten p.m. Per our roommate agreement, kindly refrain from raucous laughter, clinking of glasses, and celebratory gunfire.
4;24;Penny; Okay, explain something to me. You watch Leonard put up with that guy for years and years. What has to break inside your brain for you to think, Oh, Krishna, I’ve got to get me some of that?
4;24;Raj; Well, it’s a lot better than having to wear noise-cancelling headphones in my own apartment.
4;24;Penny; What? Oh, God, yeah. Yeah. Leonard’s a noisy little dude in the sack.
4;24;Raj; Every night.
4;24;Penny; Really? Even during allergy season, when he has to alternate between kissing and breathing?
4;24;Raj; It’s my sister. Can we not talk about this any more?
4;24;Penny; Yeah. Sorry, sorry. Can I tell you a secret?
4;24;Raj; Yeah.
4;24;Penny; I screwed up. Leonard’s a great guy. Never should have broken up with him.
4;24;Raj; Well, uh, to paraphrase Shakespeare, It’s better to have loved and lost than to stay home every night and download increasingly shameful pornography.
4;24;Penny; Oh, you poor baby.
4;24;Raj; What’s wrong with me, Penny?
4;24;Penny; Nothing, nothing. You know, if we weren’t friends, and you hadn’t brought up that creepy pornography story, I’d be on you like the speed of light squared on matter to make energy.
4;24;Raj; Hey, you totally got that right! E equals M C squared.
4;24;Penny; I listen. I have no idea what it means, but I listen. To friendship.
4;24;Raj; To friendship.
4;24;Sheldon; Would you booze hounds please stop that infernal clinking? And the answer was elephant!
4;24;Scene; Raj’s apartment. Leonard and Priya are kissing. 
4;24;Leonard; Mmm. Mmm.
4;24;Priya; Leonard, sweetheart, we’re kissing, not eating hot soup.
4;24;Leonard; Sorry.
4;24;Priya; That’s my parents on video chat. Go hide in the bedroom.
4;24;Leonard; Oh, come on! Why don’t we just tell them that we’re dating?
4;24;Priya; Oh, we’ve been through this. It’s not the time.
4;24;Leonard; When is the time?
4;24;Priya; I’ve got five brothers and sisters. One of them is bound to screw up real big, and then I’ll tell my parents about you. Now, shoo.
4;24;Leonard; Fine.
4;24;Priya; Hello, Mummy. Hello, Daddy.
4;24;Dr Koothrappali; We heard there was a tornado in Kansas City. Is that close to you?
4;24;Priya; No.
4;24;Mrs Koothrappali; Where is your brother?
4;24;Priya; Out with friends.
4;24;Dr Koothrappali; I don’t like it, a young girl alone in an apartment.
4;24;Mrs Koothrappali; I’ll sleep so much better when you move back here next month.
4;24;Leonard; You’re moving back to India?
4;24;Dr Koothrappali; Who’s that?
4;24;Mrs Koothrappali; Oh, my God! There’s someone in your apartment. Call the police in America!
4;24;Leonard; When were you going to tell me about this?
